OrderID,Revenue_Retention_Rate,Original_Price,Discount_Amount
OD6219,0.9,1361.1111133646818,136.11111336468184
OD622,0.73,2576.7123666371567,695.7123666371567
OD6220,0.81,2367.9012275981277,449.90122759812766
OD6221,0.86,2895.348839216003,405.34883921600294
OD6222,0.78,2248.717945281179,494.7179452811788
OD6223,0.83,1828.9156665907904,310.91566659079035
OD6224,0.85,2395.2941344436067,359.2941344436067
OD6225,0.89,2723.5955037939443,299.5955037939443
OD6226,0.68,3586.764668155088,1147.7646681550882
OD6227,0.66,2934.848500751267,997.8485007512668
OD6228,0.9,986.6666683002754,98.66666830027543
OD6229,0.78,1892.3076894156327,416.3076894156327
OD623,0.79,2892.405039285968,607.4050392859681
OD6230,0.88,2385.227265457184,286.2272654571839
OD6231,0.73,1705.4794771202874,460.47947712028736
OD6232,0.85,935.2941242056322,140.29412420563222
OD6233,0.79,3032.9113672337767,636.9113672337767
OD6234,0.85,2665.882371635173,399.88237163517306
OD6235,0.9,637.7777788337366,63.77777883373665
OD6236,0.76,1092.1052554493301,262.1052554493301
OD6237,0.69,3373.913055136283,1045.9130551362832
OD6238,0.71,938.0281579894128,272.02815798941276
OD6239,0.76,938.1578881149064,225.15788811490643
OD624,0.77,728.5714325192687,167.57143251926868
OD6240,0.75,2277.3333333333335,569.3333333333335
OD6241,0.71,835.2112577893721,242.2112577893721
OD6242,0.78,1906.4102534966435,419.41025349664346
OD6243,0.9,934.4444459915896,93.44444599158965
OD6244,0.8,2342.5000087264925,468.5000087264925
OD6245,0.67,861.1940467057558,284.1940467057558
OD6246,0.77,1358.4415658024154,312.4415658024154
OD6247,0.65,2043.0769043420196,715.0769043420196
OD6248,0.87,1608.0459681979762,209.0459681979762
OD6249,0.78,3014.1025594960383,663.1025594960383
OD625,0.81,1829.629624244226,347.6296242442261
OD6250,0.85,2703.5294307226955,405.52943072269545
OD6251,0.72,1355.555557799928,379.555557799928
OD6252,0.72,1104.1666684948184,309.1666684948184
OD6253,0.81,1932.0987597450835,367.0987597450835
OD6254,0.67,2046.2686967653226,675.2686967653226
OD6255,0.83,2592.771089923176,440.7710899231761
OD6256,0.65,2276.923056043817,796.9230560438168
OD6257,0.81,1165.4320953350534,221.43209533505342
OD6258,0.8,2470.000009201467,494.00000920146704
OD6259,0.74,2129.729702282858,553.7297022828579
OD626,0.82,1191.463425026842,214.46342502684206
OD6260,0.78,2321.7948682464166,510.7948682464166
OD6261,0.7,2458.5714704406514,737.5714704406514
OD6262,0.78,1020.512818953146,224.51281895314605
OD6263,0.68,1133.8235174856798,362.82351748567976
OD6264,0.68,3454.4117283707674,1105.4117283707674
OD6265,0.65,869.2307612599707,304.2307612599707
OD6266,0.72,1959.722225466904,548.7222254669041
OD6267,0.8,2348.7500087497756,469.7500087497756
OD6268,0.75,3236,809
OD6269,0.79,963.2911312457863,202.29113124578635
OD627,0.86,1854.6511640761141,259.6511640761141
OD6270,0.81,2483.9506099725927,471.9506099725927
OD6271,0.65,3726.1538119852194,1304.1538119852194
OD6272,0.76,2548.6841925365693,611.6841925365693
OD6273,0.79,3070.886050462914,644.8860504629142
OD6274,0.77,871.4285761504979,200.42857615049786
OD6275,0.65,3146.1538173037875,1101.1538173037875
OD6276,0.75,1810.6666666666667,452.66666666666674
OD6277,0.7,3397.1429149958562,1019.1429149958562
OD6278,0.83,1349.3975932685673,229.39759326856733
OD6279,0.66,1728.787888155496,587.7878881554959
OD628,0.72,1484.722224680454,415.722224680454
OD6280,0.67,3198.507525286715,1055.507525286715
OD6281,0.65,3199.9999706561753,1119.9999706561753
OD6282,0.82,2515.8536804814485,452.85368048144846
OD6283,0.83,1933.7349439250452,328.7349439250452
OD6284,0.79,1978.4809962380605,415.48099623806047
OD6285,0.81,856.7901209348804,162.7901209348804
OD6286,0.68,3170.588201944391,1014.5882019443911
OD6287,0.73,1893.1507127552104,511.1507127552104
OD6288,0.89,1910.1123582713308,210.11235827133078
OD6289,0.72,1533.3333358720497,429.3333358720497
OD629,0.8,707.5000026356429,141.5000026356429
OD6290,0.66,1201.5151580256863,408.51515802568633
OD6291,0.68,3529.4117275818826,1129.4117275818826
OD6292,0.75,2244,561
OD6293,0.74,2286.4864570194136,594.4864570194136
OD6294,0.78,2212.8205094386058,486.82050943860577
OD6295,0.9,671.1111122222594,67.11111222225941
OD6296,0.89,1164.0449430406463,128.04494304064633
OD6297,0.85,2424.7058993557334,363.70589935573344
OD6298,0.79,1301.2658119851094,273.2658119851094
OD6299,0.74,1487.8378186633417,386.83781866334175
OD63,0.75,1228,307
OD630,0.73,2124.6575654727435,573.6575654727435
OD6300,0.88,1134.09090563424,136.09090563424002
OD6301,0.74,2516.2161837885033,654.2161837885033
OD6302,0.66,2351.5151642570813,799.5151642570813
OD6303,0.78,1735.8974332444218,381.8974332444218
OD6304,0.81,698.7654300419919,132.76543004199186
OD6305,0.89,2184.2696614585097,240.26966145850974
OD6306,0.84,2329.7618948430027,372.76189484300266
OD6307,0.73,2138.356195811059,577.356195811059
OD6308,0.65,1710.7692150815706,598.7692150815706
OD6309,0.89,2697.7528071820384,296.7528071820384
OD631,0.87,1470.1149344712019,191.11493447120188
OD6310,0.74,1602.7026820478866,416.7026820478866
OD6311,0.85,2180.0000152868383,327.00001528683833
OD6312,0.66,945.4545505775893,321.4545505775893
OD6313,0.7,3112.857195868785,933.8571958687849
OD6314,0.82,2413.414655197667,434.4146551976669
OD6315,0.72,1904.166669819366,533.166669819366
OD6316,0.67,1574.6268964897267,519.6268964897267
OD6317,0.82,806.0975680069014,145.09756800690138
OD6318,0.78,978.2051267101136,215.20512671011363
OD6319,0.86,1146.5116287015978,160.51162870159783
OD632,0.74,1006.7567437821886,261.75674378218855
OD6320,0.89,1902.2471897372723,209.24718973727227
OD6321,0.76,3239.4736613448804,777.4736613448804
OD6322,0.88,2674.9999918466942,320.99999184669423
OD6323,0.78,2187.1794838367678,481.17948383676776
OD6324,0.82,2990.243928521819,538.2439285218188
OD6325,0.89,2321.3483130520995,255.34831305209946
OD6326,0.65,1281.538449786824,448.538449786824
OD6327,0.8,1937.50000721775,387.50000721774995
OD6328,0.73,1982.1918099542615,535.1918099542615
OD6329,0.69,2601.4492843512153,806.4492843512153
OD633,0.83,650.6024110402021,110.60241104020213
OD6330,0.84,1157.1428522163508,185.14285221635078
OD6331,0.87,2672.413778456251,347.41377845625084
OD6332,0.65,3395.384584249124,1188.3845842491241
OD6333,0.68,2448.529386009931,783.5293860099309
OD6334,0.68,1277.9411630286065,408.9411630286065
OD6335,0.71,1439.4366028005704,417.4366028005704
OD6336,0.76,1042.1052558022523,250.10525580225226
OD6337,0.65,1936.9230591615983,677.9230591615983
OD6338,0.79,2478.48099208837,520.4809920883699
OD6339,0.67,935.8209138379702,308.82091383797024
OD634,0.71,873.2394263565104,253.23942635651042
OD6340,0.75,1746.6666666666667,436.66666666666674
OD6341,0.73,1132.8767289786967,305.87672897869675
OD6342,0.81,1486.4197487112335,282.4197487112335
OD6343,0.9,1557.7777803569663,155.77778035696633
OD6344,0.71,3373.239396973939,978.2393969739392
OD6345,0.69,1963.7681227275189,608.7681227275189
OD6346,0.78,3108.974354222838,683.974354222838
OD6347,0.77,1919.4805298814244,441.48052988142445
OD6348,0.86,2763.9534902877263,386.95349028772625
OD6349,0.9,770.0000012748771,77.00000127487715
OD635,0.74,2609.4594258300754,678.4594258300754
OD6350,0.86,2382.558141186181,333.5581411861808
OD6351,0.72,2797.2222268535397,783.2222268535397
OD6352,0.72,2781.944449050467,778.944449050467
OD6353,0.81,1814.8148094730177,344.8148094730177
OD6354,0.69,2295.652181845306,711.6521818453061
OD6355,0.82,1142.68293679647,205.6829367964699
OD6356,0.79,2760.7594707582916,579.7594707582916
OD6357,0.78,2689.7435856327893,591.7435856327893
OD6358,0.81,1539.5061683080633,292.50616830806325
OD6359,0.84,727.3809492841465,116.38094928414648
OD636,0.73,2946.5753857716772,795.5753857716772
OD6360,0.69,3127.5362426907645,969.5362426907645
OD6361,0.87,1257.4712574757584,163.47125747575842
OD6362,0.89,670.7865164046967,73.78651640469673
OD6363,0.68,1724.999981855645,551.999981855645
OD6364,0.76,2536.842087356998,608.842087356998
OD6365,0.75,2726.6666666666665,681.6666666666665
OD6366,0.76,868.421046501877,208.42104650187696
OD6367,0.65,2961.538434381316,1036.5384343813162
OD6368,0.9,1376.6666689459923,137.66666894599234
OD6369,0.75,781.3333333333334,195.33333333333337
OD637,0.85,1820.0000127624064,273.0000127624064
OD6370,0.66,1256.0606128667011,427.06061286670115
OD6371,0.68,2732.352912436307,874.3529124363072
OD6372,0.82,792.682933743549,142.68293374354903
OD6373,0.69,1801.4492815869417,558.4492815869417
OD6374,0.68,3648.529373387771,1167.529373387771
OD6375,0.76,2269.736826084451,544.736826084451
OD6376,0.66,3753.0303233664886,1276.0303233664886
OD6377,0.66,1222.7272793527477,415.7272793527477
OD6378,0.72,788.8888901950401,220.88889019504006
OD6379,0.84,2347.6190376241193,375.6190376241193
OD638,0.72,1286.1111132405053,360.11111324050535
OD6380,0.86,1575.581396440837,220.5813964408369
OD6381,0.79,2122.7847925087826,445.78479250878263
OD6382,0.89,1497.7528079856963,164.75280798569634
OD6383,0.79,1173.4177117803467,246.41771178034674
OD6384,0.76,1226.315780817802,294.3157808178021
OD6385,0.66,2784.8484999384764,946.8484999384764
OD6386,0.78,1765.3846126865353,388.3846126865353
OD6387,0.87,2233.333321092686,290.3333210926862
OD6388,0.89,1640.4494371036135,180.4494371036135
OD6389,0.8,902.5000033620745,180.5000033620745
OD639,0.66,2150.0000116499987,731.0000116499987
OD6390,0.65,1975.3845972704466,691.3845972704466
OD6391,0.87,1133.3333271216616,147.33332712166157
OD6392,0.88,692.0454524361244,83.04545243612438
OD6393,0.66,3566.6666859930215,1212.6666859930215
OD6394,0.65,2170.7692108633955,759.7692108633955
OD6395,0.78,680.7692297287947,149.7692297287947
OD6396,0.82,2323.1707519714782,418.17075197147824
OD6397,0.83,1246.9879544937207,211.98795449372074
OD6398,0.86,2113.9534898372262,295.95348983722624
OD6399,0.82,2157.3170919882127,388.3170919882127
OD64,0.69,2523.1884145155796,782.1884145155796
OD640,0.84,635.7142830077482,101.71428300774824
OD6400,0.7,1590.000027077539,477.000027077539
OD6401,0.75,2950.6666666666665,737.6666666666665
OD6402,0.76,2990.7894525738884,717.7894525738884
OD6403,0.69,2208.6956598057113,684.6956598057113
OD6404,0.83,1198.7951833055577,203.79518330555766
OD6405,0.65,1173.846143082049,410.8461430820489
OD6406,0.84,1257.1428517906033,201.14285179060334
OD6407,0.71,3128.168977319048,907.1689773190478
OD6408,0.88,1078.409087622138,129.40908762213803
OD6409,0.9,558.8888898142326,55.888889814232584
OD641,0.79,2578.480991258432,541.4809912584319
OD6410,0.85,2448.235311285435,367.2353112854348
OD6411,0.89,653.9325838317144,71.9325838317144
OD6412,0.81,1628.395056935313,309.39505693531305
OD6413,0.83,1290.3614485630676,219.3614485630676
OD6414,0.75,1585.3333333333333,396.33333333333326
OD6415,0.88,2174.9999933706767,260.99999337067675
OD6416,0.74,1728.3783561039183,449.37835610391835
OD6417,0.75,1864,466
OD6418,0.76,1827.6315660471319,438.63156604713186
OD6419,0.88,2778.409082440598,333.409082440598
OD642,0.87,1110.3448215005326,144.3448215005326
OD6420,0.69,2385.5072546195543,739.5072546195543
OD6421,0.89,583.1460670251886,64.14606702518859
OD6422,0.75,1472,368
OD6423,0.84,1971.4285630352642,315.42856303526423
OD6424,0.9,2037.777781151695,203.77778115169508
OD6425,0.77,2555.8441696932637,587.8441696932637
OD6426,0.79,2544.3037763522084,534.3037763522084
OD6427,0.66,3134.8485018349875,1065.8485018349875
OD6428,0.7,3171.428625437679,951.4286254376789
OD6429,0.81,2925.9259173136406,555.9259173136406
OD643,0.79,1424.050621092654,299.05062109265396
OD6430,0.68,2052.941154876795,656.9411548767948
OD6431,0.73,2501.3698997764213,675.3698997764213
OD6432,0.65,3455.3845836989276,1209.3845836989276
OD6433,0.89,2652.808986987419,291.80898698741885
OD6434,0.65,1081.538451620813,378.538451620813
OD6435,0.68,2807.3529116474224,898.3529116474224
OD6436,0.88,1521.5909044531536,182.5909044531536
OD6437,0.65,1913.8461362962894,669.8461362962894
OD6438,0.66,3031.8181982464043,1030.8181982464043
OD6439,0.9,2730.000004520019,273.00000452001905
OD644,0.86,2712.7906995545923,379.79069955459227
OD6440,0.89,662.9213478706383,72.92134787063833
OD6441,0.67,2671.6418433332806,881.6418433332806
OD6442,0.9,760.0000012583203,76.00000125832025
OD6443,0.84,2145.2380861047986,343.23808610479864
OD6444,0.87,2517.2413655136297,327.2413655136297
OD6445,0.66,2907.5757733307596,988.5757733307596
OD6446,0.83,1108.4337373277517,188.43373732775171
OD6447,0.67,750.7462833500782,247.74628335007822
OD6448,0.77,1393.5065010573535,320.5065010573535
OD6449,0.88,1069.3181785589377,128.3181785589377
OD645,0.76,1790.7894610440221,429.7894610440221
OD6450,0.76,1790.7894610440221,429.7894610440221
OD6451,0.84,1822.6190398592933,291.61903985929325
OD6452,0.67,1180.597038031634,389.59703803163393
OD6453,0.65,1053.8461441824422,368.84614418244223
OD6454,0.72,933.333334878639,261.333334878639
OD6455,0.82,2524.390265921764,454.3902659217638
OD6456,0.83,2115.662655160361,359.6626551603608
OD6457,0.69,2879.7101548779187,892.7101548779187
OD6458,0.67,1664.179137048384,549.1791370483841
OD6459,0.78,714.1025630111839,157.10256301118386
OD646,0.69,2400.00000829282,744.00000829282
OD6460,0.81,928.3950589957207,176.39505899572066
OD6461,0.82,1041.4634237184475,187.46342371844753
OD6462,0.8,2513.7500093644485,502.7500093644485
OD6463,0.9,2143.333336882017,214.3333368820172
OD6464,0.71,2271.830959214599,658.8309592145988
OD6465,0.65,2523.076899940446,883.0768999404459
OD6466,0.73,2021.9178379353768,545.9178379353768
OD6467,0.88,2804.545445997299,336.5454459972989
OD6468,0.72,2195.833336968941,614.8333369689408
OD6469,0.84,2676.190464796663,428.19046479666304
OD647,0.75,1801.3333333333333,450.33333333333326
OD6470,0.68,2295.5882111480496,734.5882111480496
OD6471,0.78,699.9999989301731,153.9999989301731
OD6472,0.75,1806.6666666666667,451.66666666666674
OD6473,0.73,1602.7397495829205,432.73974958292047
OD6474,0.71,3095.7746115025966,897.7746115025966
OD6475,0.87,2202.2988385041617,286.2988385041617
OD6476,0.79,715.1898674820884,150.1898674820884
OD6477,0.74,2220.270241656558,577.270241656558
OD6478,0.84,1214.2857091159237,194.28570911592374
OD6479,0.75,886.6666666666666,221.66666666666663
OD648,0.67,1480.5970439031364,488.5970439031364
OD6480,0.71,1408.450687671791,408.450687671791
OD6481,0.65,972.307683391684,340.307683391684
OD6482,0.85,2658.8235480562626,398.82354805626255
OD6483,0.82,2352.4390449097014,423.43904490970135
OD6484,0.75,3084,771
OD6485,0.67,3101.492598014836,1023.492598014836
OD6486,0.69,3542.028997746167,1098.028997746167
OD6487,0.86,2776.74418797101,388.74418797101
OD6488,0.83,1179.5180748302923,200.51807483029233
OD6489,0.81,971.6049354117448,184.6049354117448
OD649,0.9,621.1111121394752,62.11111213947515
OD6490,0.72,1062.500001759165,297.5000017591649
OD6491,0.71,1436.6197014252268,416.6197014252268
OD6492,0.69,1514.4927588562784,469.49275885627844
OD6493,0.82,1525.609769404892,274.60976940489195
OD6494,0.84,882.1428533871564,141.14285338715638
OD6495,0.75,1706.6666666666667,426.66666666666674
OD6496,0.81,965.4320959237414,183.43209592374137
OD6497,0.71,891.5492852962437,258.54928529624374
OD6498,0.71,2485.915463740711,720.915463740711
OD6499,0.71,2311.267578469409,670.2675784694088
OD65,0.78,778.2051270157784,171.20512701577843
OD650,0.77,3122.0779389952263,718.0779389952263
OD6500,0.79,968.3544223430047,203.35442234300467
OD6501,0.66,2043.9394050146923,694.9394050146923
OD6502,0.81,1058.0246882437932,201.0246882437932
OD6503,0.77,2510.389623992418,577.3896239924179
OD6504,0.78,1294.8717928928108,284.87179289281084
OD6505,0.83,2761.4457890817466,469.4457890817466
OD6506,0.66,2537.8788016305484,862.8788016305484
OD6507,0.81,2113.5802406923854,401.58024069238536
OD6508,0.68,2698.5293833803144,863.5293833803144
OD6509,0.88,1461.3636319094514,175.36363190945144
OD651,0.72,1502.7777802659039,420.77778026590386
OD6510,0.7,962.8571592545026,288.85715925450256
OD6511,0.79,2912.6582036748414,611.6582036748414
OD6512,0.87,1754.0229788921456,228.0229788921456
OD6513,0.69,1115.9420328414683,345.9420328414683
OD6514,0.76,1765.7894612204832,423.7894612204832
OD6515,0.65,1678.4615230701381,587.4615230701381
OD6516,0.74,2798.6486125810907,727.6486125810907
OD6517,0.67,1562.6865977485725,515.6865977485725
OD6518,0.69,1462.3188456325215,453.3188456325215
OD6519,0.9,2332.2222260836465,233.22222608364655
OD652,0.79,1330.3797357941148,279.3797357941148
OD6520,0.73,3112.3288128652953,840.3288128652953
OD6521,0.72,2487.5000041185153,696.5000041185153
OD6522,0.81,2350.617277031718,446.617277031718
OD6523,0.71,1363.3802656662936,395.38026566629355
OD6524,0.66,1619.6969784734663,550.6969784734663
OD6525,0.7,3367.1429144849594,1010.1429144849594
OD6526,0.77,3116.8831337722727,716.8831337722727
OD6527,0.81,1658.0246864777298,315.0246864777298
OD6528,0.66,3357.5757757691313,1141.5757757691313
OD6529,0.81,1567.9012299528792,297.90122995287925
OD653,0.78,2023.0769199850056,445.0769199850056
OD6530,0.81,2127.1604875659928,404.16048756599275
OD6531,0.9,1590.0000026325386,159.00000263253855
OD6532,0.85,1545.8823637813846,231.88236378138458
OD6533,0.86,860.4651168754385,120.46511687543853
OD6534,0.8,776.2500028917566,155.2500028917566
OD6535,0.66,3695.4545654787507,1256.4545654787507
OD6536,0.89,1820.2247178820917,200.22471788209168
OD6537,0.77,1340.259747522077,308.2597475220771
OD6538,0.72,1655.5555582966333,463.5555582966333
OD6539,0.65,2527.6922845135077,884.6922845135077
OD654,0.73,1487.6712547410698,401.6712547410698
OD6540,0.67,783.5821048882526,258.5821048882526
OD6541,0.73,3069.863058816517,828.863058816517
OD6542,0.77,1976.623387333916,454.62338733391607
OD6543,0.9,1387.7777800755,138.7777800755
OD6544,0.9,1066.6666684327301,106.66666843273015
OD6545,0.73,3286.301418161903,887.3014181619028
OD6546,0.68,2322.0587991049138,743.0587991049138
OD6547,0.9,2111.1111146064454,211.11111460644543
OD6548,0.83,2730.120487809441,464.1204878094409
OD6549,0.9,792.2222235338924,79.22222353389236
OD655,0.8,2128.7500079302117,425.7500079302117
OD6550,0.84,1726.190468841264,276.19046884126396
OD6551,0.82,2891.463439855315,520.4634398553148
OD6552,0.84,1182.142852109914,189.14285210991397
OD6553,0.69,1150.7246416573064,356.7246416573064
OD6554,0.85,840.0000058903414,126.00000589034141
OD6555,0.65,1015.384606073594,355.384606073594
OD6556,0.86,748.8372098213276,104.83720982132763
OD6557,0.88,2002.2727211698705,240.27272116987047
OD6558,0.66,1051.515157212896,357.51515721289593
OD6559,0.66,3783.333353833719,1286.3333538337188
OD656,0.87,1873.5632081220167,243.5632081220167
OD6560,0.88,1632.9545404773576,195.95454047735757
OD6561,0.68,3438.2352579526837,1100.2352579526837
OD6562,0.73,2387.6712679684024,644.6712679684024
OD6563,0.73,2828.767164862163,763.7671648621631
OD6564,0.76,957.8947300808582,229.89473008085815
OD6565,0.87,1297.7011423127342,168.7011423127342
OD6566,0.84,2965.476177850751,474.4761778507509
OD6567,0.89,2314.6067400229067,254.6067400229067
OD6568,0.71,2033.8027929980663,589.8027929980663
OD6569,0.82,784.1463483032338,141.14634830323382
OD657,0.69,2447.8260954145976,758.8260954145976
OD6570,0.78,1062.8205111961786,233.8205111961786
OD6571,0.89,1442.6966282472874,158.69662824728744
OD6572,0.7,1177.142877189481,353.14287718948094
OD6573,0.85,1867.0588366218092,280.0588366218092
OD6574,0.69,1092.753626964243,338.75362696424304
OD6575,0.76,2032.89472249303,487.89472249303003
OD6576,0.68,3289.7058477502796,1052.7058477502796
OD6577,0.89,1617.9775270063037,177.97752700630372
OD6578,0.73,1080.8219336930977,291.82193369309766
OD6579,0.86,1503.488373135057,210.48837313505692
OD658,0.7,2817.142905118515,845.142905118515
OD6580,0.84,663.095235272127,106.09523527212696
OD6581,0.74,2914.8648272995715,757.8648272995715
OD6582,0.81,2474.0740667917876,470.0740667917876
OD6583,0.7,1684.2857429689295,505.2857429689295
OD6584,0.89,1892.134830193483,208.1348301934829
OD6585,0.68,3457.352904810419,1106.3529048104192
OD6586,0.76,2465.789456279572,591.7894562795718
OD6587,0.66,3706.0606261422813,1260.0606261422813
OD6588,0.72,1547.2222247839343,433.2222247839343
OD6589,0.73,1617.8082429550677,436.8082429550677
OD659,0.72,2495.8333374656463,698.8333374656463
OD6590,0.67,1871.6418276759405,617.6418276759405
OD6591,0.67,979.1044967746548,323.10449677465476
OD6592,0.8,2365.0000088103116,473.00000881031156
OD6593,0.79,2727.8480786263726,572.8480786263726
OD6594,0.65,3547.6922751601633,1241.6922751601633
OD6595,0.76,2226.3157737593574,534.3157737593574
OD6596,0.8,996.2500037113205,199.25000371132046
OD6597,0.85,2729.411783845367,409.41178384536715
OD6598,0.82,1304.8780601624576,234.8780601624576
OD6599,0.71,2756.3379957736947,799.3379957736947
OD66,0.75,2432,608
OD660,0.84,1859.523801606934,297.52380160693406
OD6600,0.89,1321.3483137218147,145.34831372181475
OD6601,0.65,2992.3076648683946,1047.3076648683946
OD6602,0.9,2652.222226613466,265.22222661346586
OD6603,0.88,680.681816107124,81.68181610712395
OD6604,0.72,3031.944449464388,848.9444494643881
OD6605,0.84,1774.9999924429826,283.9999924429826
OD6606,0.81,1483.9506129160322,281.95061291603224
OD6607,0.82,1828.0487964331999,329.04879643319987
OD6608,0.89,1265.1685384785403,139.1685384785403
OD6609,0.79,1167.0885979088239,245.08859790882389
OD661,0.71,3377.464749036955,979.4647490369548
OD6610,0.7,914.2857298559074,274.28572985590745
OD6611,0.78,755.1282039741244,166.1282039741244
OD6612,0.66,1530.3030385951365,520.3030385951365
OD6613,0.74,1648.6486274017047,428.64862740170474
OD6614,0.9,2094.444447912184,209.44444791218393
OD6615,0.81,2840.740732379193,539.7407323791931
OD6616,0.7,2598.571472824837,779.5714728248372
OD6617,0.83,1496.3855453924648,254.3855453924648
OD6618,0.71,1857.7464570390923,538.7464570390923
OD6619,0.7,2500.000042574747,750.0000425747471
OD662,0.87,2726.436766665904,354.4367666659041
OD6620,0.81,1356.7901194631609,257.79011946316086
OD6621,0.75,818.6666666666666,204.66666666666663
OD6622,0.88,901.1363608897317,108.13636088973169
OD6623,0.68,2205.8823297386766,705.8823297386766
OD6624,0.71,1357.7464629156066,393.74646291560657
OD6625,0.88,1021.590905977136,122.590905977136
OD6626,0.66,3615.15153474059,1229.1515347405898
OD6627,0.75,1842.6666666666667,460.66666666666674
OD6628,0.88,594.3181800067209,71.31818000672092
OD6629,0.75,3252,813
OD663,0.9,1696.6666694758114,169.66666947581143
OD6630,0.85,1845.882365885078,276.8823658850779
OD6631,0.75,3089.3333333333335,772.3333333333335
OD6632,0.77,2046.7532578437922,470.7532578437922
OD6633,0.77,2254.5454667619438,518.5454667619438
OD6634,0.9,2330.000003857745,233.000003857745
OD6635,0.66,3366.6666849093003,1144.6666849093003
OD6636,0.65,2443.0769006740416,855.0769006740416
OD6637,0.88,2814.772718693399,337.77271869339893
OD6638,0.87,1049.4252816045405,136.4252816045405
OD6639,0.78,2887.179482766941,635.179482766941
OD664,0.71,1245.0704079018633,361.0704079018633
OD6640,0.83,2487.9518125889213,422.95181258892126
OD6641,0.7,2730.000046491624,819.0000464916238
OD6642,0.65,1790.7692143479749,626.7692143479749
OD6643,0.65,2396.9230549434237,838.9230549434237
OD6644,0.76,2068.421038031743,496.42103803174314
OD6645,0.74,3162.1621214098273,822.1621214098273
OD6646,0.66,1724.2424335854114,586.2424335854114
OD6647,0.65,2690.7692060950244,941.7692060950244
OD6648,0.69,2134.7826160720556,661.7826160720556
OD6649,0.71,1919.7182872966512,556.7182872966512
OD665,0.83,2990.3614522255216,508.3614522255216
OD6650,0.74,2666.21618185538,693.21618185538
OD6651,0.78,1193.5897417655515,262.5897417655515
OD6652,0.67,1210.4477848845197,399.4477848845197
OD6653,0.71,3208.45066651634,930.4506665163399
OD6654,0.72,3415.2777834324006,956.2777834324006
OD6655,0.79,3155.696176341321,662.696176341321
OD6656,0.8,1911.250007119961,382.2500071199611
OD6657,0.81,3023.4567812240953,574.4567812240953
OD6658,0.76,2321.0526151959257,557.0526151959257
OD6659,0.9,2368.888892811022,236.88889281102183
OD666,0.7,1785.7143161248193,535.7143161248193
OD6660,0.77,2432.467545648111,559.4675456481109
OD6661,0.77,2732.467547273692,628.4675472736922
OD6662,0.76,1390.7894638674,333.78946386739995
OD6663,0.72,2431.9444484709775,680.9444484709775
OD6664,0.78,893.5897422240488,196.5897422240488
OD6665,0.86,858.1395354784779,120.13953547847791
OD6666,0.68,2535.294090979652,811.2940909796521
OD6667,0.87,2498.8505610167263,324.85056101672626
OD6668,0.77,2777.922092974538,638.9220929745379
OD6669,0.69,3352.1739246263846,1039.1739246263846
OD667,0.86,1800.000001247539,252.0000012475391
OD6670,0.89,561.7977524327443,61.797752432744346
OD6671,0.84,2209.523800116818,353.52380011681817
OD6672,0.76,2832.894716846274,679.8947168462742
OD6673,0.67,3353.731408921721,1106.7314089217211
OD6674,0.86,1946.5116292560597,272.5116292560597
OD6675,0.87,1587.35631313896,206.3563131389601
OD6676,0.7,1898.5714609039078,569.5714609039078
OD6677,0.65,878.4615304060942,307.4615304060942
OD6678,0.73,861.6438482800487,232.6438482800487
OD6679,0.79,1030.379738283929,216.3797382839291
OD668,0.75,2862.6666666666665,715.6666666666665
OD6680,0.71,1304.2253367840785,378.22533678407854
OD6681,0.74,1887.8378135083456,490.83781350834556
OD6682,0.77,1000.0000054186041,230.00000541860413
OD6683,0.68,747.0588156714985,239.05881567149845
OD6684,0.87,1870.1149322788472,243.11493227884716
OD6685,0.87,2677.0114795804766,348.0114795804766
OD6686,0.74,2560.8107778083854,665.8107778083854
OD6687,0.75,2168,542
OD6688,0.76,1246.0526227837538,299.0526227837538
OD6689,0.85,1145.8823609764602,171.88236097646018
OD669,0.81,2665.4320909198946,506.43209091989456
OD6690,0.84,2223.8095143417113,355.8095143417113
OD6691,0.77,1307.792214878616,300.79221487861605
OD6692,0.83,2781.927716836716,472.9277168367162
OD6693,0.89,2359.5505602175263,259.55056021752625
OD6694,0.71,2016.9013847460046,584.9013847460046
OD6695,0.66,2027.2727382577157,689.2727382577157
OD6696,0.89,1608.9887629673797,176.98876296737967
OD6697,0.78,2282.051278563568,502.05127856356785
OD6698,0.74,1963.5134882087516,510.5134882087516
OD6699,0.74,787.8378276845851,204.83782768458514
OD67,0.89,1537.0786506559884,169.07865065598844
OD670,0.8,1317.50000490807,263.50000490806997
OD6700,0.82,1865.8536748117383,335.8536748117383
OD6701,0.73,3094.520593425485,835.520593425485
OD6702,0.71,2447.8872951735725,709.8872951735725
OD6703,0.66,1131.8181879510564,384.8181879510564
OD6704,0.85,2229.4117803392114,334.4117803392114
OD6705,0.85,1550.588246167325,232.588246167325
OD6706,0.85,1427.0588335363923,214.05883353639229
OD6707,0.65,3812.3076573490393,1334.3076573490393
OD6708,0.81,799.9999976452486,151.99999764524864
OD6709,0.72,2375.000003932251,665.0000039322508
OD671,0.88,1003.4090878507353,120.40908785073532
OD6710,0.84,1563.0952314403999,250.09523144039986
OD6711,0.85,2117.6470736731294,317.6470736731294
OD6712,0.68,2663.2352661044956,852.2352661044956
OD6713,0.83,660.2409652778348,112.24096527783479
OD6714,0.84,2852.380940237013,456.38094023701296
OD6715,0.9,708.8888900625853,70.88889006258535
